id,label,subject,message
4334,spam,Claim Your $500 Reward Now,Get access to premium content for free. Just confirm your email to activate the offer.
11914,ham,Weekly Report Submission Reminder,Let’s plan the presentation slides together this weekend.
5875,spam,Account Alert: Verify Your Details Now,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
12986,ham,Re: Notes from Today's Lecture,The team meeting is scheduled at 3 PM. Please join via the link.
13488,ham,Team Lunch on Friday,The team meeting is scheduled at 3 PM. Please join via the link.
3813,spam,Limited Offer: Claim Your Free iPhone,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
3852,spam,Upgrade to Premium Membership Today,Refer a friend and earn ₹500 instantly! Click here to start.
6306,spam,Claim Your $500 Reward Now,Your Amazon gift card is ready. Claim it before it expires.
12578,ham,Invoice Attached for Your Review,Can you confirm your availability for tomorrow’s meeting?
10427,ham,Invitation: College Tech Fest,"Hey, please find attached the updated report for your review."
13320,ham,Invitation: College Tech Fest,The team meeting is scheduled at 3 PM. Please join via the link.
11489,ham,Invoice Attached for Your Review,Thanks for helping with the project submission last week.
9585,ham,Schedule for Tomorrow's Meeting,Just checking if you received the document I sent yesterday.
4218,spam,Urgent: Update Your Payment Information,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
3363,spam,Exclusive Discount on Electronics,Get access to premium content for free. Just confirm your email to activate the offer.
11396,ham,Meeting Reminder: Project Discussion,I’ve shared the notes from today’s lecture in the drive link below.
14672,ham,Project Update and Next Steps,The team meeting is scheduled at 3 PM. Please join via the link.
8558,ham,Team Lunch on Friday,Let’s plan the presentation slides together this weekend.
14483,ham,Follow-up on Previous Email,It was great seeing you at the seminar. Let’s catch up soon.
8750,ham,Invitation: College Tech Fest,Can you confirm your availability for tomorrow’s meeting?
7371,spam,Upgrade to Premium Membership Today,Your Amazon gift card is ready. Claim it before it expires.
4084,spam,Upgrade to Premium Membership Today,Your Amazon gift card is ready. Claim it before it expires.
8278,ham,Team Lunch on Friday,The team meeting is scheduled at 3 PM. Please join via the link.
12479,ham,Follow-up on Previous Email,The team meeting is scheduled at 3 PM. Please join via the link.
11976,ham,Project Update and Next Steps,I’ve shared the notes from today’s lecture in the drive link below.
6885,spam,Upgrade to Premium Membership Today,Get access to premium content for free. Just confirm your email to activate the offer.
11418,ham,Meeting Reminder: Project Discussion,The team meeting is scheduled at 3 PM. Please join via the link.
8803,ham,Invoice Attached for Your Review,Can you confirm your availability for tomorrow’s meeting?
10191,ham,Team Lunch on Friday,Please review the attached invoice and confirm once done.
7034,spam,Upgrade to Premium Membership Today,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
5229,spam,Your Loan Application Approved,Get access to premium content for free. Just confirm your email to activate the offer.
9917,ham,Meeting Reminder: Project Discussion,Can you confirm your availability for tomorrow’s meeting?
5983,spam,Limited Offer: Claim Your Free iPhone,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
1328,spam,Account Alert: Verify Your Details Now,Refer a friend and earn ₹500 instantly! Click here to start.
2488,spam,Congratulations! You've Won a Gift Voucher,"Final notice: Your subscription will expire soon. Renew today and save 50%. Bhai, check kar ye mail important hai."
6698,spam,Your Loan Application Approved,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
9788,ham,Schedule for Tomorrow's Meeting,Please review the attached invoice and confirm once done.
13680,ham,Invitation: College Tech Fest,Can you confirm your availability for tomorrow’s meeting?
9032,ham,Invoice Attached for Your Review,Just checking if you received the document I sent yesterday.
5636,spam,Your Loan Application Approved,Refer a friend and earn ₹500 instantly! Click here to start.
953,spam,Account Alert: Verify Your Details Now,Special insurance plan for you – get huge discounts by signing up today.
4463,spam,Congratulations! You've Won a Gift Voucher,You’ve won a lucky draw! Provide your contact details to claim the prize.
13089,ham,Team Lunch on Friday,Please review the attached invoice and confirm once done.
11809,ham,Regarding Your Assignment,Please review the attached invoice and confirm once done.
2367,spam,Exclusive Discount on Electronics,Your Amazon gift card is ready. Claim it before it expires.
10792,ham,Invoice Attached for Your Review,"Hey, please find attached the updated report for your review."
3043,spam,Account Alert: Verify Your Details Now,Get access to premium content for free. Just confirm your email to activate the offer.
7026,spam,Your Loan Application Approved,Get access to premium content for free. Just confirm your email to activate the offer.
6126,spam,Congratulations! You've Won a Gift Voucher,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
13372,ham,Regarding Your Assignment,Just checking if you received the document I sent yesterday.
5667,spam,Account Alert: Verify Your Details Now,Final notice: Your subscription will expire soon. Renew today and save 50%.
4720,spam,Exclusive Discount on Electronics,Special insurance plan for you – get huge discounts by signing up today. Please confirm karna kal ka plan.
13191,ham,Follow-up on Previous Email,I’ve shared the notes from today’s lecture in the drive link below.
8892,ham,Project Update and Next Steps,The team meeting is scheduled at 3 PM. Please join via the link.
11199,ham,Team Lunch on Friday,It was great seeing you at the seminar. Let’s catch up soon.
9437,ham,Regarding Your Assignment,I’ve shared the notes from today’s lecture in the drive link below.
5161,spam,Urgent: Update Your Payment Information,Final notice: Your subscription will expire soon. Renew today and save 50%.
10542,ham,Re: Notes from Today's Lecture,It was great seeing you at the seminar. Let’s catch up soon.
5684,spam,Claim Your $500 Reward Now,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
1182,spam,Win a Trip to Maldives - Limited Seats,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
4150,spam,Congratulations! You've Won a Gift Voucher,You’ve won a lucky draw! Provide your contact details to claim the prize.
4392,spam,Account Alert: Verify Your Details Now,Final notice: Your subscription will expire soon. Renew today and save 50%.
6123,spam,Claim Your $500 Reward Now,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
13352,ham,Schedule for Tomorrow's Meeting,I’ve shared the notes from today’s lecture in the drive link below.
11883,ham,Re: Notes from Today's Lecture,Thanks for helping with the project submission last week.
1699,spam,Claim Your $500 Reward Now,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
9571,ham,Follow-up on Previous Email,"Hey, please find attached the updated report for your review."
1416,spam,Urgent: Update Your Payment Information,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
8504,ham,Follow-up on Previous Email,"Hey, please find attached the updated report for your review."
9756,ham,Team Lunch on Friday,Thanks for helping with the project submission last week.
3261,spam,Upgrade to Premium Membership Today,Get access to premium content for free. Just confirm your email to activate the offer.
7585,ham,Re: Notes from Today's Lecture,Please review the attached invoice and confirm once done.
6456,spam,Account Alert: Verify Your Details Now,"Get access to premium content for free. Just confirm your email to activate the offer. Exam ki file attach ki hai, dekh lena."
4827,spam,Limited Offer: Claim Your Free iPhone,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
9864,ham,Re: Notes from Today's Lecture,Just checking if you received the document I sent yesterday.
